Video ID,Code,English title,Vietnamese title,Turn,Speaker,English,Vietnamese,EN words,Line key,Image file,,English display,Vietnamese display,English voice,Vietnamese voice,Reflex role,Speaker sex,Language flow,Voice mapping,On-screen labels,Render order,Reflex rule
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,9,Mia,"Good; Keep every sound in Mộc Linh, Minh and An clear.","Tốt; Hãy phát âm rõ từng âm trong Mộc Linh, Minh và An.",12,DGE0002_L09,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Good; Keep every sound in Mộc Linh, Minh and An clear.","TIẾNG VIỆT: Tốt; Hãy phát âm rõ từng âm trong Mộc Linh, Minh và An.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,10,Ben,"I will not hurry through Mộc Linh, Minh and An.","Mình sẽ không nói vội khi luyện Mộc Linh, Minh và An.",11,DGE0002_L10,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I will not hurry through Mộc Linh, Minh and An.","TIẾNG VIỆT: Mình sẽ không nói vội khi luyện Mộc Linh, Minh và An.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,11,Mia,"Say Mộc Linh, Minh and An again at normal speed.","Hãy nói lại Mộc Linh, Minh và An với tốc độ bình thường.",11,DGE0002_L11,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Say Mộc Linh, Minh and An again at normal speed.","TIẾNG VIỆT: Hãy nói lại Mộc Linh, Minh và An với tốc độ bình thường.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,12,Ben,"I can say Mộc Linh, Minh and An at normal speed.","Mình có thể nói Mộc Linh, Minh và An với tốc độ bình thường.",12,DGE0002_L12,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I can say Mộc Linh, Minh and An at normal speed.","TIẾNG VIỆT: Mình có thể nói Mộc Linh, Minh và An với tốc độ bình thường.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,13,Mia,"Look away and remember Mộc Linh, Minh and An.","Hãy nhìn chỗ khác và nhớ lại Mộc Linh, Minh và An.",10,DGE0002_L13,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Look away and remember Mộc Linh, Minh and An.","TIẾNG VIỆT: Hãy nhìn chỗ khác và nhớ lại Mộc Linh, Minh và An.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,14,Ben,"I remember Mộc Linh, Minh and An without reading it.","Mình nhớ Mộc Linh, Minh và An mà không cần nhìn chữ.",11,DGE0002_L14,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I remember Mộc Linh, Minh and An without reading it.","TIẾNG VIỆT: Mình nhớ Mộc Linh, Minh và An mà không cần nhìn chữ.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,15,Mia,"Start Mộc Linh, Minh and An with a calm voice.","Hãy bắt đầu Mộc Linh, Minh và An bằng giọng bình tĩnh.",11,DGE0002_L15,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Start Mộc Linh, Minh and An with a calm voice.","TIẾNG VIỆT: Hãy bắt đầu Mộc Linh, Minh và An bằng giọng bình tĩnh.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,16,Ben,"My voice stays calm during Mộc Linh, Minh and An.","Giọng mình vẫn bình tĩnh khi nói Mộc Linh, Minh và An.",11,DGE0002_L16,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: My voice stays calm during Mộc Linh, Minh and An.","TIẾNG VIỆT: Giọng mình vẫn bình tĩnh khi nói Mộc Linh, Minh và An.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,75,Mia,"You have now finished “Meet Mộc Linh, Minh and An” successfully.","Bạn đã hoàn thành tốt bài “Làm quen Mộc Linh, Minh và An”.",12,DGE0002_L75,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: You have now finished “Meet Mộc Linh, Minh and An” successfully.","TIẾNG VIỆT: Bạn đã hoàn thành tốt bài “Làm quen Mộc Linh, Minh và An”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
2,DGE0002,Meeting New Classmates,Làm quen với các bạn học mới,76,Ben,"I am proud to finish “Meet Mộc Linh, Minh and An” today.","Mình rất vui vì hoàn thành bài “Làm quen Mộc Linh, Minh và An” hôm nay.",13,DGE0002_L76,DGE_MODULE_M01_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I am proud to finish “Meet Mộc Linh, Minh and An” today.","TIẾNG VIỆT: Mình rất vui vì hoàn thành bài “Làm quen Mộc Linh, Minh và An” hôm nay.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
