Video ID,Code,English title,Vietnamese title,Turn,Speaker,English,Vietnamese,EN words,Line key,Image file,,English display,Vietnamese display,English voice,Vietnamese voice,Reflex role,Speaker sex,Language flow,Voice mapping,On-screen labels,Render order,Reflex rule
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",11,Mia,Say these and those again at normal speed.,Hãy nói lại these và those với tốc độ bình thường.,8,DGE0202_L11,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Say these and those again at normal speed.,TIẾNG VIỆT: Hãy nói lại these và those với tốc độ bình thường.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",12,Ben,I can say these and those at normal speed.,Mình có thể nói these và those với tốc độ bình thường.,9,DGE0202_L12,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I can say these and those at normal speed.,TIẾNG VIỆT: Mình có thể nói these và those với tốc độ bình thường.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",13,Mia,Look away and remember these and those.,Hãy nhìn chỗ khác và nhớ lại these và those.,7,DGE0202_L13,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Look away and remember these and those.,TIẾNG VIỆT: Hãy nhìn chỗ khác và nhớ lại these và those.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",14,Ben,I remember these and those without reading it.,Mình nhớ these và those mà không cần nhìn chữ.,8,DGE0202_L14,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I remember these and those without reading it.,TIẾNG VIỆT: Mình nhớ these và those mà không cần nhìn chữ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",15,Mia,Start these and those with a calm voice.,Hãy bắt đầu these và those bằng giọng bình tĩnh.,8,DGE0202_L15,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Start these and those with a calm voice.,TIẾNG VIỆT: Hãy bắt đầu these và those bằng giọng bình tĩnh.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",16,Ben,My voice stays calm during these and those.,Giọng mình vẫn bình tĩnh khi nói these và those.,8,DGE0202_L16,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: My voice stays calm during these and those.,TIẾNG VIỆT: Giọng mình vẫn bình tĩnh khi nói these và those.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",17,Mia,Finish these and those without dropping the last sound.,Hãy nói trọn these và those và không bỏ âm cuối.,9,DGE0202_L17,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Finish these and those without dropping the last sound.,TIẾNG VIỆT: Hãy nói trọn these và those và không bỏ âm cuối.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",18,Ben,I will finish every part of these and those.,Mình sẽ nói đầy đủ từng phần của these và those.,9,DGE0202_L18,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will finish every part of these and those.,TIẾNG VIỆT: Mình sẽ nói đầy đủ từng phần của these và those.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",19,Mia,Can you use these and those after one short pause?,Bạn có thể dùng these và those sau một khoảng dừng ngắn không?,10,DGE0202_L19,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Can you use these and those after one short pause?,TIẾNG VIỆT: Bạn có thể dùng these và those sau một khoảng dừng ngắn không?,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",20,Ben,Yes; I can use these and those after a pause.,Có; Mình có thể dùng these và those sau một khoảng dừng.,10,DGE0202_L20,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Yes; I can use these and those after a pause.,TIẾNG VIỆT: Có; Mình có thể dùng these và those sau một khoảng dừng.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",75,Mia,"You have now finished “This, that, these and those: these and those” successfully.","Bạn đã hoàn thành tốt bài “This, that, these và those: these và those”.",13,DGE0202_L75,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,"TIẾNG ANH: You have now finished “This, that, these and those: these and those” successfully.","TIẾNG VIỆT: Bạn đã hoàn thành tốt bài “This, that, these và those: these và those”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
202,DGE0202,"This, that, these and those: these and those","This, that, these và those: these và those",76,Ben,"I am proud to finish “This, that, these and those: these and those” today.","Mình rất vui vì hoàn thành bài “This, that, these và those: these và those” hôm nay.",14,DGE0202_L76,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I am proud to finish “This, that, these and those: these and those” today.","TIẾNG VIỆT: Mình rất vui vì hoàn thành bài “This, that, these và those: these và those” hôm nay.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",1,Mia,"Hello, Ben; Today’s lesson is “This, that, these and those: What is this?”.","Chào Ben; Bài học hôm nay là “This, that, these và those: Đây là cái gì?”.",13,DGE0203_L01,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Ben; Today’s lesson is “This, that, these and those: What is this?”.","TIẾNG VIỆT: Chào Ben; Bài học hôm nay là “This, that, these và those: Đây là cái gì?”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",2,Ben,"Hello, Mia; I am ready for “This, that, these and those: What is this?”.","Chào Mia; Mình đã sẵn sàng học “This, that, these và those: Đây là cái gì?”.",14,DGE0203_L02,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,"TIẾNG ANH: Hello, Mia; I am ready for “This, that, these and those: What is this?”.","TIẾNG VIỆT: Chào Mia; Mình đã sẵn sàng học “This, that, these và those: Đây là cái gì?”.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",3,Mia,Listen first; Our key language is What is this?.,Hãy nghe trước; Nội dung chính là Đây là cái gì?.,9,DGE0203_L03,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Listen first; Our key language is What is this?.,TIẾNG VIỆT: Hãy nghe trước; Nội dung chính là Đây là cái gì?.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",4,Ben,I am listening carefully to What is this?.,Mình đang nghe kỹ Đây là cái gì?.,8,DGE0203_L04,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I am listening carefully to What is this?.,TIẾNG VIỆT: Mình đang nghe kỹ Đây là cái gì?.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",5,Mia,Please hear What is this? one more time.,Hãy nghe Đây là cái gì? thêm một lần nữa.,8,DGE0203_L05,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Please hear What is this? one more time.,TIẾNG VIỆT: Hãy nghe Đây là cái gì? thêm một lần nữa.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",6,Ben,"For What is this?, i can hear the key language clearly.","Với Đây là cái gì?, mình có thể nghe rõ nội dung chính.",11,DGE0203_L06,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,"TIẾNG ANH: For What is this?, i can hear the key language clearly.","TIẾNG VIỆT: Với Đây là cái gì?, mình có thể nghe rõ nội dung chính.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",7,Mia,Now say What is this? slowly with me.,Bây giờ hãy nói chậm Đây là cái gì? cùng mình.,8,DGE0203_L07,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Now say What is this? slowly with me.,TIẾNG VIỆT: Bây giờ hãy nói chậm Đây là cái gì? cùng mình.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",8,Ben,I will say What is this? slowly and clearly.,Mình sẽ nói Đây là cái gì? chậm và rõ.,9,DGE0203_L08,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will say What is this? slowly and clearly.,TIẾNG VIỆT: Mình sẽ nói Đây là cái gì? chậm và rõ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",9,Mia,Good; Keep every sound in What is this? clear.,Tốt; Hãy phát âm rõ từng âm trong Đây là cái gì?.,9,DGE0203_L09,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Good; Keep every sound in What is this? clear.,TIẾNG VIỆT: Tốt; Hãy phát âm rõ từng âm trong Đây là cái gì?.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",10,Ben,I will not hurry through What is this?.,Mình sẽ không nói vội khi luyện Đây là cái gì?.,8,DGE0203_L10,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will not hurry through What is this?.,TIẾNG VIỆT: Mình sẽ không nói vội khi luyện Đây là cái gì?.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",11,Mia,Say What is this? again at normal speed.,Hãy nói lại Đây là cái gì? với tốc độ bình thường.,8,DGE0203_L11,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Say What is this? again at normal speed.,TIẾNG VIỆT: Hãy nói lại Đây là cái gì? với tốc độ bình thường.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",12,Ben,I can say What is this? at normal speed.,Mình có thể nói Đây là cái gì? với tốc độ bình thường.,9,DGE0203_L12,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I can say What is this? at normal speed.,TIẾNG VIỆT: Mình có thể nói Đây là cái gì? với tốc độ bình thường.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",13,Mia,Look away and remember What is this?.,Hãy nhìn chỗ khác và nhớ lại Đây là cái gì?.,7,DGE0203_L13,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Look away and remember What is this?.,TIẾNG VIỆT: Hãy nhìn chỗ khác và nhớ lại Đây là cái gì?.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",14,Ben,I remember What is this? without reading it.,Mình nhớ Đây là cái gì? mà không cần nhìn chữ.,8,DGE0203_L14,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I remember What is this? without reading it.,TIẾNG VIỆT: Mình nhớ Đây là cái gì? mà không cần nhìn chữ.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",15,Mia,Start What is this? with a calm voice.,Hãy bắt đầu Đây là cái gì? bằng giọng bình tĩnh.,8,DGE0203_L15,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Start What is this? with a calm voice.,TIẾNG VIỆT: Hãy bắt đầu Đây là cái gì? bằng giọng bình tĩnh.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",16,Ben,My voice stays calm during What is this?.,Giọng mình vẫn bình tĩnh khi nói Đây là cái gì?.,8,DGE0203_L16,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: My voice stays calm during What is this?.,TIẾNG VIỆT: Giọng mình vẫn bình tĩnh khi nói Đây là cái gì?.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",17,Mia,Finish What is this? without dropping the last sound.,Hãy nói trọn Đây là cái gì? và không bỏ âm cuối.,9,DGE0203_L17,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: Finish What is this? without dropping the last sound.,TIẾNG VIỆT: Hãy nói trọn Đây là cái gì? và không bỏ âm cuối.,en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",18,Ben,I will finish every part of What is this?.,Mình sẽ nói đầy đủ từng phần của Đây là cái gì?.,9,DGE0203_L18,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,TIẾNG ANH: I will finish every part of What is this?.,TIẾNG VIỆT: Mình sẽ nói đầy đủ từng phần của Đây là cái gì?.,en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",75,Mia,"You have now finished “This, that, these and those: What is this?” successfully.","Bạn đã hoàn thành tốt bài “This, that, these và those: Đây là cái gì?”.",13,DGE0203_L75,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,"TIẾNG ANH: You have now finished “This, that, these and those: What is this?” successfully.","TIẾNG VIỆT: Bạn đã hoàn thành tốt bài “This, that, these và those: Đây là cái gì?”.",en-GB-SoniaNeural,vi-VN-HoaiMyNeural,QUESTION / PROMPT,FEMALE,EN → VI,Female EN → Female VI,TIẾNG ANH: / TIẾNG VIỆT:,1 EN → 2 VI → 3 REFLEX GAP,Nữ hỏi/gợi ý; sau VI có khoảng chờ phản xạ.
203,DGE0203,"This, that, these and those: What is this?","This, that, these và those: Đây là cái gì?",76,Ben,"I am proud to finish “This, that, these and those: What is this?” today.","Mình rất vui vì hoàn thành bài “This, that, these và those: Đây là cái gì?” hôm nay.",14,DGE0203_L76,DGE_MODULE_M21_PORTRAIT_9X16.jpg,,"TIẾNG ANH: I am proud to finish “This, that, these and those: What is this?” today.","TIẾNG VIỆT: Mình rất vui vì hoàn thành bài “This, that, these và those: Đây là cái gì?” hôm nay.",en-GB-RyanNeural,vi-VN-NamMinhNeural,REFLEX ANSWER,MALE,EN → VI,Male EN → Male VI,TIẾNG ANH: / TIẾNG VIỆT:,4 EN → 5 VI,Nam trả lời; sau đó Nam VI dịch.
